Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.1199069398503,42.565473405085,45.0571362806101,46.3071201430804,45.4186778593914,45.6192633128717,46.8485876563908,46.023196451932,47.3974341985646,47.416105275433
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.36,1.39,1.39,1.41,1.42,1.47,1.5,1.59,1.57,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,56668665257.6315,86053684912.306,97480731019.8159,65464274951.493,67407574806.8454,19778357283.9228,62462264552.5236,62617264989.3677,83415033637.1216,105277588652.435
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,114040,114090,114110,114130,114150,114170,114190,114210,..,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3397791053070.3,3396354075663.73,3744408602683.94,3527344944139.83,3732743446218.92,3883920155292.26,3360549973888.58,3466790065011.83,3656749414477.08,3947620162502.96
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.69715162828702,4.1789690378929,3.92413341771297,0.41955108005358,0.428243261672193,2.22568874914928,1.73974982269824,2.22999996699747,2.46503002917808,1.52744629830981
Germany,DEU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,43520,44550,47220,46530,47190,47620,45850,44290,43640,47090
Germany,DEU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,37650,39730,43630,44400,46040,47950,48770,50740,53390,54560
Germany,DEU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3564662701041.24,3643116507746.92,3790912654222.99,3742049617717.1,3805730730169.94,3856641565500.78,3745189834690.71,3647225187597.66,3607427800159.9,3905321667025.8
Germany,DEU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3083919895429.99,3249066891896.09,3502470398953.27,3570904139239.83,3712581829258.22,3883389666513.64,3983765536763.11,4177975506656.76,4412838501715.13,4524462097074.55
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.5564637143102,20.0657853688972,21.6352336684536,19.7159883583275,20.0537464207587,20.3702906645078,19.9994389568558,20.2137136658052,20.7471209464436,21.7986945224362
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,16.8817576481787,17.0072610557081,16.4490233716204,17.3581600192975,17.3861678388803,17.2799861451508,17.8930419363633,18.0640023840881,15.9023791824935,15.7425039935457
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,97,97,97,97,97,97,97
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.1088059597748,37.3031508345032,40.148984986412,40.2069347359679,39.6601988368577,39.0008300796262,39.2865511357823,38.6599661784882,40.2959639320922,41.254735570526
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20,8.3,8.4,8.5,..,8.2,..,7.8,..,..,..
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.7358048517212,26.8488925284667,27.0689719182049,27.2839861436413,26.7826133352304,27.0109959930724,27.0645562643767,27.4966657094541,27.4421492824323,27.4617341980702
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.84547197072919,0.646158247876642,1.07051393514979,1.49542405397645,1.96888224654528,1.86184945870326,1.73619181329698,1.17700679900705,1.0473298056811,1.51202554251684
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.8365853658537,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.990243902439,..
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.2270112563529,68.1241692843182,72.8781041162014,72.4614416927487,70.3584384472046,69.5534380725889,70.7425278145506,68.9306809811643,71.404865470482,72.1056961618928
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.38890695368007,1.35365069029402,1.28111219627689,1.31126144743425,1.22399371603261,1.18250589568467,1.17745649193469,1.18990426457789,1.23414110223535,1.23376875688812
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,129.7899266,109.3693912,112.4225954,114.1126357,123.2334833,122.1971002,117.8176431,125.8854564,132.758759,129.3242137
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3,4.2,4.1,4,4,3.9,3.9,3.8,3.7,3.7
Germany,DEU,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,148.5497921,137.8759892,140.3507098,128.8254845,135.9050667,139.595625,119.8960815,122.2640493,122.5436143,126.6893682
Germany,DEU,Net migration,SM.POP.NETM,..,..,..,1938576,..,..,..,..,2719112,..
Germany,DEU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,12333262473.3282,12791629121.2825,15327620607.3934,14643188036.9056,16397702036.9453,17068593918.3997,15570943907.5945,16039458727.7144,16689031816.4291,18034546273.1908
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,234.939637417171,234.606908225034,230.304633348634,230.750625466231,231.155712565925,232.108053883634,234.153668555637,235.712929356538,236.595494618731,237.3709697733
Germany,DEU,Population growth (annual %),SP.POP.GROW,-0.253383410163402,-0.153198446937304,-1.8537146287573,0.187727800567293,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.327228150005957
Germany,DEU,"Population, total",SP.POP.TOTL,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82927922
Germany,DEU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,..,0,..,0,..,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Germany,DEU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.3838,102.0154,101.5669,98.65314,98.39869,97.28271,98.9183,97.9372,98.80514,..
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,28.7168248334853,27.8783341132429,28.1867120093853,28.4287384666941,28.4151030643641,28.3708918744428,28.2689508823229,28.2301458153856,28.5456349634359,..
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.39642,102.9959,102.4666,101.6142,100.8382,100.5386,101.6674,102.6776,104.0224,..
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.96033,0.96125,0.96001,0.96137,0.96446,0.96531,0.96611,0.96373,0.95765,..
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.15825,103.9748,103.7624,102.1676,100.8109,99.71072,98.82264,98.812,98.40928,..
Germany,DEU,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357120,357126.9921875,357140,357170,357340,357380,357408.984375,357580,357580,357580
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.6267944540076,11.1836686944314,11.4823876208438,11.6257908942888,11.611183239369,11.4826315232132,11.4182510635068,11.2733799176797,11.4697734045405,..
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,38.7268950286066,38.7874034693079,38.7874034693079
Germany,DEU,Time required to start a business (days),IC.REG.DURS,17.5,14.5,14.5,14.5,14.5,14.5,10.5,8,8,8
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,0.00224726200833851,0.100481934472227,-1.60197231472939,0.200687484378332,0.285857246854236,0.429833546326634,0.87865693932128,0.838301068113641,0.421625391544917,0.39321679622213
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,37.9562,34.6548,31.3534,28.052,25.077,22.102,19.127,16.152,13.177,..
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.744270156395,17.0265090139755,17.1919704272881,16.8453770659344,17.1484235434587,16.7919345145841,16.1745081066222,16.2498096711745,15.6194549517091,14.6019340171103
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,44.7786998616874,..,44.7786998616874,..,..,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,81.1,..,81.4,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.42778047280521,1.39327329120641,1.47308087826488,1.59466840041331,1.58860010420502,1.72767050665838,..,..,..,..
India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,53.5,..,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,71.3772997964616,73.414824943219,76.1458900573925,77.1794747105878,77.9168477225884,75.9081700334318,75.6110618990861,74.5030176380727,72.0767298362434,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,598.498242891158,640.394603119482,696.842241149244,723.235461275311,764.198741627301,804.514228089279,..,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,544.626598188165,561.653402684576,577.99406108219,599.154414162954,605.792141172954,636.570155596225,..,..,..,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.4005193744525,22.4009332488238,24.5404048907945,24.534430661418,25.430861300519,22.9679630081172,19.8131891564045,19.1947533657266,18.7806122639953,19.7380186739389
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,256312241333.4,290427544563.2,334399298473.1,392576047064.3,427245080644.8,457507432258.6,478834120154.1,455510349251.4,511483959284.2,521390564017.4
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.661,2.581,2.506,2.439,2.381,2.333,2.295,2.266,2.243,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,35581372929.6642,27396885033.7838,36498654597.8589,23995685014.2142,28153031270.3203,34576643694.1383,44009492129.5319,44458571545.798,39966091358.7384,42117450737.2644
India,IND,Forest area (sq. km),AG.LND.FRST.K2,693737.96875,697900,699683.984375,701467.96875,703252.03125,705036.015625,706820,708603.984375,..,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1341886602798.69,1675615335600.56,1823050405350.42,1827637859135.7,1856722121394.53,2039127446298.55,2103587813812.75,2290432075123.75,2652242857923.91,2718732231257.57
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.86188883303498,8.49758470158106,5.2413447428854,5.45635895072287,6.38610640094825,7.41022760508852,7.99625378571471,8.16952650547138,7.16788886086535,6.81136932613997
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1120,1220,1360,1480,1520,1560,1600,1690,1830,2020
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4000,4310,4580,4850,5190,5620,6060,6560,7090,7680
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1358351431934.05,1505735408734.57,1704431803849.04,1870994289564.98,1941116409609.61,2020999036099.81,2097598587508.73,2244116632004.01,2443418663434.86,2727893916562.77
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4873764140855.75,5323989038391.6,5731191947199.37,6141496508599.91,6643581378540.74,7275510245840.11,7943090639283.58,8687007142626.74,9493084625583.63,10393259586873.1
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,40.1122358307654,40.2202988006515,39.5904114837224,38.3474156730403,34.0232020837499,34.2678056156548,32.1167301358276,30.2120167674393,30.9412542357494,31.3077860225827
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.61838606737704,7.67324605955113,7.76525596804629,7.42855405651073,8.68912719935026,9.09662570895559,7.99080243197538,7.64553108494774,7.35225095353592,9.00794862053066
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,78,82,84,83,83,85,87,88,90,90
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.8723502686493,26.8542732486568,31.0834605511169,31.2592910673332,28.4132706461587,25.9542227389497,22.1097247094602,20.9641355476839,21.9860681936875,23.6396344113843
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,8.3,..,8.1,..,..,..,..,..,..,..
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.1213721113498,30.725078228098,30.1616777111582,29.3985276966295,28.4048995601136,27.6564012029651,27.34739147794,26.6421680349534,26.4981745253768,26.7463909887849
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.04036543496747,10.5260308561853,8.73357790025646,7.93438847569151,6.18650400083453,3.33175691706155,2.27958810849836,3.12422744124767,3.83550478943577,4.11160882298169
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.244,66.693,67.13,67.545,67.931,68.286,68.607,68.897,69.165,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,31.4565328485753,34.4102842549686,42.0924730192801,43.034893158317,42.0227125539916,38.5264786380095,31.3897045639939,27.3027961314336,28.1911589568865,30.7579757353742
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.8934959701011,2.70746404217818,2.65149668110065,2.53734660363375,2.47272671433353,2.49676988106994,2.4051274700264,2.50647075056096,2.50962455841482,2.41903434166523
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,43.12053018,60.94154381,71.49252962,68.31524817,69.19699374,72.86262075,76.40759943,85.14868348,87.31773719,86.94256319
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,61.4,58.2,55.1,52.1,49.1,46.3,43.6,41.1,38.7,36.6
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,95.01264904,93.47190338,89.99280028,90.08306387,92.44620825,93.82229942,105.8539706,108.6716946,103.9762215,98.17032794
India,IND,Net migration,SM.POP.NETM,..,..,..,-2350075,..,..,..,..,-2663434,..
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2481020000,2831340000,3270220000,1681850000,2456340000,2991820000,3174350000,2678890000,3093640000,..
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,49203912008.5506,53479960083.2432,62499075444.7366,68820517837.6536,69970360846.7858,70388642796.5471,68909693352.8351,62744364089.9512,68967175499.8665,78790170928.6742
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,409.568919241623,415.136997635536,420.520965360438,425.732223638583,430.798613273958,435.762323968532,440.655458615157,445.484341397623,450.243285831043,454.938072575247
India,IND,Population growth (annual %),SP.POP.GROW,1.41058229969824,1.35033904507757,1.28857558007871,1.23162292802113,1.18301607012995,1.14562398784018,1.11663309126289,1.08988008026408,1.06259739387194,1.03732336037888
India,IND,"Population, total",SP.POP.TOTL,1217726215,1234281170,1250288729,1265782790,1280846129,1295604184,1310152403,1324509589,1338658835,1352617328
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,31.1,..,21.2,..,..,..,..,..,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,29.8,..,21.9,..,..,..,..,..,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,29.4,35.7,..,..,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.74629,..,92.76336,..,96.20089,97.57112,97.71132,96.2307,94.37375,..
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.420288591931,13.1835965373936,11.4959929975181,12.599872776486,12.6089934124693,11.550620644555,12.4152095425778,13.2306661094962,12.8615640847539,..
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.45107,109.1014,108.3234,109.7613,110.5833,107.8644,108.4852,114.5383,112.9579,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98997,0.98905,0.99853,1.0034,1.0725,1.06962,1.07018,1.09519,1.08402,..
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,59.61365,63.1162,66.2507,69.01283,68.75912,74.14153,73.86563,75.0918,73.47688,..
India,IND,Statistical Capacity score (Overall average),IQ.SCI.OVRL,75.5555555555556,81.1111111111111,76.6666666666667,75.5555555555556,73.3333333333333,81.1111111111111,77.7778,81.1111333333333,91.1111333333333,91.1111333333333
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287260,3287259.0625,3287259.0625,3287259.0625,3287259.0625,3287259.0625
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.80972540643427,10.3880397905448,10.1773845336217,10.8367717209692,11.0016256942917,9.98465419071312,10.5697090519718,11.0870928410331,11.1820793285267,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,3.47930598498439,3.47930689489956,3.47930689489956
India,IND,Time required to start a business (days),IC.REG.DURS,..,..,..,..,32.7,35,30,28.5,29.8,16.5
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,6.0184103184778,6.81923327447653,6.4138689129389,6.71310406387204,8.07419350339043,18.6295890118984,11.2064011727663,17.2633586067755,10.0849864854544,11.3615607742689
India,IND,Urban population growth (annual %),SP.URB.GROW,2.53169600667637,2.46548963968051,2.40101993560219,2.36976907855325,2.34273178575347,2.32910644452902,2.32289067229896,2.31793118261267,2.31444812598978,2.30896547809895
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,51.093,50.887,50.681,50.475,49.8548,49.2346,48.6144,47.9942,47.374,..
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.290148146172,13.929212707137,13.5122870743946,13.3739742350727,13.3566991621949,13.3367549992146,13.4926435578886,13.4787485470271,13.1541711506008,12.8078635296076
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,82.2,..,83.1,87.4,..,..,92.59,..,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.87079258127473,1.77295139151422,2.46277150275409,2.56418886541464,1.94683915145255,1.81937838004494,..,..,..,..
Indonesia,IDN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,60.6,61,61.3,61.9,62,61.6,61.5,59.4,61.001373133571,..
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,35.641772986188,33.2846476228732,35.5565742704459,39.3251983998467,42.1044859519805,42.397868818459,42.414880302276,43.0874619068671,42.116622392626,42.7968913765048
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,593.942945311046,635.985276111571,680.281417214821,733.37182682142,773.987469945264,811.906904947585,..,..,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,845.997211899965,877.075652839281,833.562028942305,853.208344569388,863.81762843345,883.918294134837,..,..,..,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.1591196686279,24.2990309366408,26.3273530888836,24.5943787881769,23.9235763793605,23.6659845969367,21.1601792598059,19.0889938536665,20.1885592572328,20.9656940886152
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,179404705351,198278352695.5,219629383247.4,252566622897.3,265468146688.9,292991054969,306224064329.6,319012700379.7,350133424083.6,369840320430.1
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.492,2.483,2.471,2.455,2.436,2.413,2.389,2.362,2.336,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4877369178.43651,15292009410.5099,20564938226.7185,21200778607.8727,23281742361.5305,25120732059.5134,19779127976.9576,4541713739.23769,20510310832.4469,20007774753.7803
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,951170,944320,937476.015625,930632.03125,923787.96875,916943.984375,910100,903256.015625,..,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,539580085612.401,755094160363.071,892969107923.094,917869910105.749,912524136718.018,890814755233.225,860854235065.079,931877364177.742,1015423455783.28,1042173300625.55
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.62887118256154,6.22385418062366,6.16978420771008,6.03005065305612,5.55726368891013,5.006668425755,4.87632230022122,5.0330691828018,5.0674063655857,5.17127032830882
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2150,2530,3010,3580,3730,3620,3430,3400,3530,3840
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7540,8060,8610,9180,9710,10220,10700,11230,11880,12670
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,512965798113.463,612253815558.797,737717018641.036,889278532542.61,939754625213.983,922995728689.024,886547499338.417,890493674187.2,933370649344.608,1026759691227.39
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1799110414071.43,1950129436845.51,2111380501435.96,2280382863212.81,2445162210198.95,2606343176808.43,2763690452511.05,2938047210866.4,3144087539221.39,3392398078244.28
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.9851924139981,32.8801214533558,32.9843332593045,35.0715936108881,33.8313567879018,34.6003439149803,34.0627921803386,33.858739303947,33.7170780354103,34.5697713823543
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,12.0320514951467,10.6052505386443,10.6466101736385,9.54395553412258,9.24364420771935,8.8702093969982,7.94364011887326,8.20263232842889,8.0183955707513
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,74,78,80,82,81,75,75,76,75,75
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.3530017000775,22.4022429392329,23.8526600952268,24.9885195110858,24.7137962959288,24.414190988586,20.7774609817235,18.3323479486654,19.174186233024,22.0559700304026
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,8.1,7.6,7.1,7.2,7.1,7.2,7,6.9,6.8,..
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,47.6521225811621,42.7758663362749,43.9134234267133,43.5937444233376,42.6356774375889,41.9283421270033,40.0478624042506,39.3084439802081,39.3867363200014,39.7304230217544
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.2747524317285,15.264293657645,7.46594303367513,3.75387875323653,4.96599029131677,5.44317454935612,3.98024266013965,2.43892408688204,4.27498589083966,3.83148621345772
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.853,69.205,69.542,69.866,70.179,70.481,70.768,71.035,71.282,..
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,39.5552033314505,38.8616434086717,42.6591465057498,41.5879195730494,40.4571216414938,39.7918869122453,34.0430456240765,30.0893669895515,32.0803107457,35.399774661139
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.612411258963291,0.617587091951932,0.653776702606807,0.711549473406383,0.918769839183066,0.777855178232831,0.886971132633338,0.790694800528013,0.804336712672088,0.716442832780161
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,68.59298249,87.36986824,101.9132298,113.4883118,124.392499,127.6154409,131.1804585,147.4150225,164.44059,119.8375986
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.5,34.1,32.8,31.5,30.3,29.1,28,26.9,25.9,25
Indonesia,IDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,118.5333591,125.9391868,132.8844433,127.9518919,121.1722011,120.6625243,121.2234427,122.5420892,127.8847908,123.5000936
Indonesia,IDN,Net migration,SM.POP.NETM,..,..,..,-454447,..,..,..,..,-494777,..
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1046120000,1389890000,402040000,69010000,69470000,-381940000,-33400000,-110840000,233570000,..
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6792907280.44703,6916051073.08896,6923970511.39839,7212196577.5592,7614419340.02844,8551164468.84294,9659168638.94442,8906655810.83855,8989529970.52679,11211910768.1826
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,131.720310559349,133.494270163449,135.305953399537,137.147564267459,138.998990930519,140.833091738106,142.629462841624,144.379861666952,146.086480787383,147.75219008926
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.32921817829008,1.33777415662772,1.34799788882488,1.35189219176242,1.34092160105636,1.31087690469036,1.26746557729354,1.21976561612446,1.17510259151073,1.1337698607638
Indonesia,IDN,"Population, total",SP.POP.TOTL,238620563,241834215,245116206,248452413,251806402,255129004,258383256,261554226,264645886,267663435
Indonesia,IDN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,18.2,15.7,13.3,11.6,9.4,7.9,7.2,6.5,5.7,..
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,11.2,10.9,10.6,9.8
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Indonesia,IDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,18.6,..,..,19.9,..,..,..,..,..
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.54909,100.5891,97.90902,103.0983,101.1456,103.4515,..,..,100.8259,102.3348
Indonesia,IDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,15.1082541024723,14.4568585070123,15.3955398848223,15.4684373169948,15.0049455622559,14.6165291085025,12.9666993353049,12.4738232736136,12.1789893902825,..
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.54924,109.1503,109.1798,109.2734,106.8416,106.0734,105.9602,105.6099,105.9114,106.4108
